HEAT_ID,Material_Code,NAME,WEIGHT
1800688,126,#1 BUSHELING,17985
1800688,113,PIG IRON,46568.6
1800690,126,#1 BUSHELING,16884.1
1800690,114,PIT SCRAP,4470.2
1800690,117,REGULAR SHRED,39748.8
1800690,113,PIG IRON,47392.7
1800690,115,HOME SCRAP,4524.6
1800690,121,PLATE & STRUCTURAL,21101.6
1800690,120,RAILROAD WHEELS,4607.1
1800690,166,HBI,10684.8
1800692,120,RAILROAD WHEELS,4361.3
1800692,166,HBI,10789.2
1800692,115,HOME SCRAP,4244.7
1800692,121,PLATE & STRUCTURAL,21455.4
1800692,113,PIG IRON,47858.1
1800692,117,REGULAR SHRED,39094.3
1800692,114,PIT SCRAP,4488.3
1800692,126,#1 BUSHELING,16260.4
1800694,126,#1 BUSHELING,16230.9
1800694,113,PIG IRON,47929.8
1800694,114,PIT SCRAP,4159
1800694,115,HOME SCRAP,4349.5
1800694,121,PLATE & STRUCTURAL,21895.8
1800694,120,RAILROAD WHEELS,4042
1800694,166,HBI,10747.4
1800694,117,REGULAR SHRED,38607.6
1800698,117,REGULAR SHRED,30619.8
1800698,120,RAILROAD WHEELS,8421.9
1800698,166,HBI,10525.6
1800698,121,PLATE & STRUCTURAL,10698.9
1800698,113,PIG IRON,47398.6
1800698,126,#1 BUSHELING,39480.7
1800700,126,#1 BUSHELING,32957.6
1800700,121,PLATE & STRUCTURAL,10707.5
1800700,113,PIG IRON,46992.2
1800700,117,REGULAR SHRED,36812.2
1800700,120,RAILROAD WHEELS,8660
1800700,166,HBI,10925.2
1800702,126,#1 BUSHELING,30950
1800702,113,PIG IRON,47780.6
1800702,121,PLATE & STRUCTURAL,11365.2
1800702,120,RAILROAD WHEELS,8343.8
1800702,166,HBI,11315.3
1800702,117,REGULAR SHRED,37209.6
1800704,117,REGULAR SHRED,37883.2
1800704,120,RAILROAD WHEELS,8449.1
1800704,166,HBI,10253
1800704,126,#1 BUSHELING,33154.9
1800704,121,PLATE & STRUCTURAL,10920.2
1800704,113,PIG IRON,47279.8
1800706,126,#1 BUSHELING,32103.9
1800706,120,RAILROAD WHEELS,8079.9
1800706,166,HBI,10051.2
1800706,121,PLATE & STRUCTURAL,11245
1800706,117,REGULAR SHRED,38314.1
1800706,113,PIG IRON,47260.8
1800708,113,PIG IRON,47780.1
1800708,121,PLATE & STRUCTURAL,11067.7
1800708,126,#1 BUSHELING,31846.3
1800708,120,RAILROAD WHEELS,8381.5
1800708,166,HBI,10853.1
1800708,117,REGULAR SHRED,37489
1800710,113,PIG IRON,47390.9
1800710,117,REGULAR SHRED,38139.5
1800710,121,PLATE & STRUCTURAL,11077.6
1800710,120,RAILROAD WHEELS,8390.1
1800710,166,HBI,10585
1800710,126,#1 BUSHELING,31472.1
1800712,117,REGULAR SHRED,37638.7
1800712,120,RAILROAD WHEELS,8850.1
1800712,166,HBI,10250.3
1800712,121,PLATE & STRUCTURAL,10662.6
1800712,113,PIG IRON,47728
1800712,126,#1 BUSHELING,32515.4
1800714,117,REGULAR SHRED,37454.5
1800714,120,RAILROAD WHEELS,8705.8
1800714,166,HBI,10845
1800714,126,#1 BUSHELING,32016.4
1800714,121,PLATE & STRUCTURAL,11252.7
1800714,113,PIG IRON,47552
1800716,126,#1 BUSHELING,32098.5
1800716,120,RAILROAD WHEELS,8144.7
1800716,166,HBI,10435.8
1800716,113,PIG IRON,47670.3
1800716,121,PLATE & STRUCTURAL,10856.3
1800716,117,REGULAR SHRED,38755.9
1800718,113,PIG IRON,47859.9
1800718,121,PLATE & STRUCTURAL,11433.3
1800718,126,#1 BUSHELING,32700.9
1800718,120,RAILROAD WHEELS,8354.7
1800718,166,HBI,11312.2
1800718,117,REGULAR SHRED,36391.8
1800720,117,REGULAR SHRED,28469.3
1800720,121,PLATE & STRUCTURAL,11287.2
1800720,113,PIG IRON,47928.4
1800720,120,RAILROAD WHEELS,8912.2
1800720,166,HBI,10293.4
1800720,126,#1 BUSHELING,41479.7
1800722,113,PIG IRON,47001.8
1800722,126,#1 BUSHELING,18634.5
1800722,114,PIT SCRAP,4607.6
1800722,115,HOME SCRAP,4691.5
1800722,121,PLATE & STRUCTURAL,19670.5
1800722,120,RAILROAD WHEELS,3809.7
1800722,166,HBI,9882.4
1800722,117,REGULAR SHRED,39618.6
1800724,120,RAILROAD WHEELS,4215.2
1800724,166,HBI,9460.6
1800724,117,REGULAR SHRED,40311.3
1800724,114,PIT SCRAP,4501.9
1800724,113,PIG IRON,47310.2
1800724,115,HOME SCRAP,4739.1
1800724,121,PLATE & STRUCTURAL,21024
1800724,126,#1 BUSHELING,16309.4
1800726,120,RAILROAD WHEELS,4126.8
1800726,166,HBI,10306.5
1800726,117,REGULAR SHRED,39317.9
1800726,113,PIG IRON,47943.9
1800726,114,PIT SCRAP,4365.4
1800726,126,#1 BUSHELING,16473.6
1800726,115,HOME SCRAP,4239.3
1800726,121,PLATE & STRUCTURAL,21280.3
1800728,115,HOME SCRAP,4894.3
1800728,121,PLATE & STRUCTURAL,20962.8
1800728,113,PIG IRON,46628.9
1800728,126,#1 BUSHELING,16301.7
1800728,114,PIT SCRAP,4678.4
1800728,117,REGULAR SHRED,39107.9
1800728,120,RAILROAD WHEELS,5227.2
1800728,166,HBI,10252.1
1800730,117,REGULAR SHRED,29492.6
1800730,113,PIG IRON,47811.4
1800730,121,PLATE & STRUCTURAL,10734.3
1800730,120,RAILROAD WHEELS,8761.1
1800730,166,HBI,10823.2
1800730,126,#1 BUSHELING,39840.4
1800732,121,PLATE & STRUCTURAL,10928
1800732,120,RAILROAD WHEELS,8826.9
1800732,166,HBI,10860.8
1800732,113,PIG IRON,47688
1800732,117,REGULAR SHRED,29429.1
1800732,126,#1 BUSHELING,39774.7
1800734,120,RAILROAD WHEELS,8706.7
1800734,166,HBI,10943.8
1800734,117,REGULAR SHRED,30605.3
1800734,126,#1 BUSHELING,39218.6
1800734,113,PIG IRON,46973.2
1800734,121,PLATE & STRUCTURAL,10697.5
1800736,117,REGULAR SHRED,29027.2
1800736,113,PIG IRON,47870.4
1800736,120,RAILROAD WHEELS,8606
1800736,166,HBI,11070.4
1800736,121,PLATE & STRUCTURAL,10898.5
1800736,126,#1 BUSHELING,39446.3
1800738,121,PLATE & STRUCTURAL,10435.8
1800738,113,PIG IRON,46862.5
1800738,126,#1 BUSHELING,40227.8
1800738,117,REGULAR SHRED,31666.7
1800738,120,RAILROAD WHEELS,8155.6
1800738,166,HBI,10737.5
1800740,126,#1 BUSHELING,37114.8
1800740,113,PIG IRON,45352.5
1800740,117,REGULAR SHRED,28487
1800740,121,PLATE & STRUCTURAL,10375.5
1800740,120,RAILROAD WHEELS,7923.4
1800740,166,HBI,10180.9
1800742,114,PIT SCRAP,3991.2
1800742,115,HOME SCRAP,4295.5
1800742,121,PLATE & STRUCTURAL,20374.9
1800742,117,REGULAR SHRED,22852
1800742,126,#1 BUSHELING,15417.2
1800742,113,PIG IRON,44603.6
1800742,120,RAILROAD WHEELS,4001.6
1800742,166,HBI,10565.1
1800742,124,#1 BUNDLES,8314.4
1800742,181,PICKLE CLIPS,5336.5
1800744,115,HOME SCRAP,4172.6
1800744,121,PLATE & STRUCTURAL,22044.6
1800744,117,REGULAR SHRED,63400.9
1800744,114,PIT SCRAP,4164
1800744,120,RAILROAD WHEELS,4028.4
1800744,166,HBI,10713
1800744,113,PIG IRON,29578.8
1800744,124,#1 BUNDLES,4448.8
1800744,181,PICKLE CLIPS,5371.9
1800746,126,#1 BUSHELING,19142
1800746,124,#1 BUNDLES,9618
1800746,117,REGULAR SHRED,35379
1800746,119,RAIL CROPS,4534
1800746,116,CONSTRUCTION SCRAP,3174
1800746,120,RAILROAD WHEELS,1813
1800746,115,HOME SCRAP,1813
1800746,121,PLATE & STRUCTURAL,12699
1800746,113,PIG IRON,49894
1800746,114,PIT SCRAP,3174
1800748,124,#1 BUNDLES,4152.2
1800748,181,PICKLE CLIPS,4883.8
1800748,113,PIG IRON,29832.4
1800748,117,REGULAR SHRED,63691.7
1800748,120,RAILROAD WHEELS,4236.6
1800748,166,HBI,10920.2
1800748,115,HOME SCRAP,4404.4
1800748,121,PLATE & STRUCTURAL,21674.9
1800748,114,PIT SCRAP,4528.7
1800750,124,#1 BUNDLES,4333.2
1800750,181,PICKLE CLIPS,2919.8
1800750,115,HOME SCRAP,4405.3
1800750,121,PLATE & STRUCTURAL,22419.7
1800750,166,HBI,11146.6
1800750,120,RAILROAD WHEELS,4444.8
1800750,117,REGULAR SHRED,62975
1800750,113,PIG IRON,30460.6
1800750,114,PIT SCRAP,4176.7
1800752,114,PIT SCRAP,3789.3
1800752,117,REGULAR SHRED,59727.3
1800752,120,RAILROAD WHEELS,4554.1
1800752,166,HBI,10600.9
1800752,115,HOME SCRAP,4220.7
1800752,121,PLATE & STRUCTURAL,20769.6
1800752,113,PIG IRON,28419.9
1800752,124,#1 BUNDLES,4166.3
1800752,181,PICKLE CLIPS,4502.4
1800756,117,REGULAR SHRED,60005.4
1800756,113,PIG IRON,28906.6
1800756,115,HOME SCRAP,4068.7
1800756,121,PLATE & STRUCTURAL,21460.4
1800756,114,PIT SCRAP,4816.7
1800756,120,RAILROAD WHEELS,4360.8
1800756,166,HBI,10556.5
1800756,124,#1 BUNDLES,4424.3
1800756,181,PICKLE CLIPS,1741.8
1800758,113,PIG IRON,30414.3
1800758,114,PIT SCRAP,5002.2
1800758,115,HOME SCRAP,4012.5
1800758,121,PLATE & STRUCTURAL,21123.4
1800758,120,RAILROAD WHEELS,4331.8
1800758,166,HBI,11467.3
1800758,117,REGULAR SHRED,61423.7
1800758,124,#1 BUNDLES,5203.2
1800758,181,PICKLE CLIPS,4439.3
1800760,114,PIT SCRAP,4156.3
1800760,113,PIG IRON,31346
1800760,115,HOME SCRAP,5318.8
1800760,121,PLATE & STRUCTURAL,22251
1800760,117,REGULAR SHRED,60075.2
1800760,120,RAILROAD WHEELS,4182.6
1800760,166,HBI,11350.7
1800760,124,#1 BUNDLES,5034.9
1800760,181,PICKLE CLIPS,4337.3
1800762,124,#1 BUNDLES,9058.3
1800762,181,PICKLE CLIPS,4369.5
1800762,113,PIG IRON,39448.1
1800762,117,REGULAR SHRED,39847.2
1800762,114,PIT SCRAP,5015.4
1800762,126,#1 BUSHELING,9274.6
1800762,115,HOME SCRAP,4472
1800762,121,PLATE & STRUCTURAL,21729.4
1800762,120,RAILROAD WHEELS,4081.4
1800762,166,HBI,10938.4
1800764,124,#1 BUNDLES,9163.5
1800764,181,PICKLE CLIPS,4413.9
1800764,114,PIT SCRAP,5019.5
1800764,120,RAILROAD WHEELS,4574.5
1800764,166,HBI,10580.5
1800764,117,REGULAR SHRED,38916.9
1800764,115,HOME SCRAP,4548.2
1800764,121,PLATE & STRUCTURAL,22177.5
1800764,113,PIG IRON,39913.5
1800764,126,#1 BUSHELING,8972.1
1800766,120,RAILROAD WHEELS,3968.5
1800766,166,HBI,10876.3
1800766,115,HOME SCRAP,4306
1800766,121,PLATE & STRUCTURAL,22412
1800766,126,#1 BUSHELING,8542.5
1800766,114,PIT SCRAP,5070.3
1800766,117,REGULAR SHRED,39801.4
1800766,113,PIG IRON,39621.3
1800766,124,#1 BUNDLES,9331.3
1800766,181,PICKLE CLIPS,4258.8
1800768,124,#1 BUNDLES,9257.8
1800768,181,PICKLE CLIPS,4343.6
1800768,126,#1 BUSHELING,7432.6
1800768,117,REGULAR SHRED,39922.5
1800768,115,HOME SCRAP,4458.4
1800768,121,PLATE & STRUCTURAL,23088.8
1800768,120,RAILROAD WHEELS,4428.9
1800768,166,HBI,11243.2
1800768,113,PIG IRON,39794.6
1800768,114,PIT SCRAP,4264.7
1800770,114,PIT SCRAP,4291
1800770,115,HOME SCRAP,4861.6
1800770,121,PLATE & STRUCTURAL,22261.9
1800770,113,PIG IRON,40011.4
1800770,126,#1 BUSHELING,8935.8
1800770,117,REGULAR SHRED,39795.5
1800770,120,RAILROAD WHEELS,4004.3
1800770,166,HBI,11372.9
1800770,124,#1 BUNDLES,8832.4
1800770,181,PICKLE CLIPS,4139
1800772,113,PIG IRON,39365.5
1800772,117,REGULAR SHRED,39457.6
1800772,120,RAILROAD WHEELS,4534.6
1800772,166,HBI,11053.2
1800772,115,HOME SCRAP,4397.1
1800772,121,PLATE & STRUCTURAL,22018.8
1800772,126,#1 BUSHELING,9265.1
1800772,124,#1 BUNDLES,9016.5
1800772,181,PICKLE CLIPS,4391.7
1800772,114,PIT SCRAP,4395.3
1800774,124,#1 BUNDLES,9095
1800774,181,PICKLE CLIPS,4499.2
1800774,166,HBI,11637.8
1800774,114,PIT SCRAP,4853
1800774,120,RAILROAD WHEELS,4900.6
1800774,117,REGULAR SHRED,39851.3
1800774,126,#1 BUSHELING,5314.3
1800774,113,PIG IRON,40136.2
1800774,115,HOME SCRAP,4399.4
1800774,121,PLATE & STRUCTURAL,23547.4
1800776,124,#1 BUNDLES,8811
1800776,181,PICKLE CLIPS,4430.2
1800776,114,PIT SCRAP,5160.1
1800776,120,RAILROAD WHEELS,4474.2
1800776,166,HBI,11369.8
1800776,115,HOME SCRAP,4702.4
1800776,121,PLATE & STRUCTURAL,21860.5
1800776,113,PIG IRON,39452.2
1800776,117,REGULAR SHRED,39344.2
1800776,126,#1 BUSHELING,8493.5
1800778,117,REGULAR SHRED,39308.4
1800778,120,RAILROAD WHEELS,4655.2
1800778,166,HBI,10844
1800778,126,#1 BUSHELING,10470.3
1800778,115,HOME SCRAP,4420.7
1800778,121,PLATE & STRUCTURAL,21314.8
1800778,113,PIG IRON,39276.2
1800778,114,PIT SCRAP,4401.7
1800778,124,#1 BUNDLES,8729.8
1800778,181,PICKLE CLIPS,4346.3
1800780,115,HOME SCRAP,4167.2
1800780,121,PLATE & STRUCTURAL,22688.7
1800780,120,RAILROAD WHEELS,4354
1800780,166,HBI,11002.8
1800780,117,REGULAR SHRED,40158.4
1800780,113,PIG IRON,39617.3
1800780,124,#1 BUNDLES,9174.8
1800780,181,PICKLE CLIPS,4332.3
1800780,126,#1 BUSHELING,7639.4
1800780,114,PIT SCRAP,5235.4
1800782,124,#1 BUNDLES,8879.5
1800782,181,PICKLE CLIPS,4364.9
1800782,114,PIT SCRAP,4250.2
1800782,113,PIG IRON,40441.4
1800782,115,HOME SCRAP,4468.3
1800782,121,PLATE & STRUCTURAL,22003.8
1800782,126,#1 BUSHELING,7804.5
1800782,120,RAILROAD WHEELS,4667.9
1800782,166,HBI,10754.2
1800782,117,REGULAR SHRED,40351.2
1800784,124,#1 BUNDLES,9050.5
1800784,181,PICKLE CLIPS,4227
1800784,126,#1 BUSHELING,9096.8
1800784,115,HOME SCRAP,5422.2
1800784,121,PLATE & STRUCTURAL,21584.7
1800784,117,REGULAR SHRED,38871.6
1800784,120,RAILROAD WHEELS,4387.6
1800784,166,HBI,11060.4
1800784,113,PIG IRON,39755.6
1800784,114,PIT SCRAP,4823.1
1800786,115,HOME SCRAP,4759.6
1800786,121,PLATE & STRUCTURAL,21651.4
1800786,113,PIG IRON,39078.8
1800786,114,PIT SCRAP,5339.7
1800786,126,#1 BUSHELING,10585.5
1800786,117,REGULAR SHRED,39457.1
1800786,120,RAILROAD WHEELS,4103.2
1800786,166,HBI,9911
1800786,124,#1 BUNDLES,9129
1800786,181,PICKLE CLIPS,4128.1
1800788,120,RAILROAD WHEELS,4501.5
1800788,166,HBI,10159.1
1800788,117,REGULAR SHRED,64190.7
1800788,115,HOME SCRAP,4351.8
1800788,121,PLATE & STRUCTURAL,20855.3
1800788,113,PIG IRON,31220.8
1800788,114,PIT SCRAP,4415.3
1800788,124,#1 BUNDLES,3959.9
1800788,181,PICKLE CLIPS,4352.7
1800790,124,#1 BUNDLES,4279.2
1800790,181,PICKLE CLIPS,2516.5
1800790,113,PIG IRON,30601.6
1800790,117,REGULAR SHRED,63675.4
1800790,115,HOME SCRAP,4289.2
1800790,121,PLATE & STRUCTURAL,22410.7
1800790,114,PIT SCRAP,4498.7
1800790,120,RAILROAD WHEELS,4381.3
1800790,166,HBI,11128.4
1800792,124,#1 BUNDLES,4442
1800792,181,PICKLE CLIPS,4189.4
1800792,114,PIT SCRAP,4249.7
1800792,120,RAILROAD WHEELS,4266.9
1800792,166,HBI,11042.3
1800792,115,HOME SCRAP,4068.7
1800792,121,PLATE & STRUCTURAL,21749.3
1800792,113,PIG IRON,30387.1
1800792,117,REGULAR SHRED,63385.1
1800794,113,PIG IRON,30032.4
1800794,124,#1 BUNDLES,4370.8
1800794,181,PICKLE CLIPS,4384.4
1800794,117,REGULAR SHRED,64058.7
1800794,114,PIT SCRAP,4181.7
1800794,115,HOME SCRAP,4101.8
1800794,121,PLATE & STRUCTURAL,21901.3
1800794,120,RAILROAD WHEELS,4293.3
1800794,166,HBI,10909.4
1800796,120,RAILROAD WHEELS,4528.2
1800796,166,HBI,10462.6
1800796,115,HOME SCRAP,3998.4
1800796,121,PLATE & STRUCTURAL,20888.4
1800796,114,PIT SCRAP,4349.5
1800796,117,REGULAR SHRED,61158.8
1800796,124,#1 BUNDLES,3980.3
1800796,181,PICKLE CLIPS,4225.2
1800796,113,PIG IRON,29335.7
1800798,115,HOME SCRAP,4092.3
1800798,121,PLATE & STRUCTURAL,19885.1
1800798,120,RAILROAD WHEELS,4253.3
1800798,166,HBI,10199
1800798,117,REGULAR SHRED,64099.5
1800798,113,PIG IRON,28837.6
1800798,114,PIT SCRAP,4010.2
1800798,124,#1 BUNDLES,3938.5
1800798,181,PICKLE CLIPS,4202.1
1800800,113,PIG IRON,29064.4
1800800,114,PIT SCRAP,4021.1
1800800,117,REGULAR SHRED,62357.7
1800800,115,HOME SCRAP,4164
1800800,121,PLATE & STRUCTURAL,20095.1
1800800,120,RAILROAD WHEELS,4700.1
1800800,166,HBI,10903
1800800,124,#1 BUNDLES,4092.8
1800800,181,PICKLE CLIPS,4164.4
1800802,113,PIG IRON,29302.6
1800802,124,#1 BUNDLES,4211.6
1800802,181,PICKLE CLIPS,4219.8
1800802,117,REGULAR SHRED,61433.7
1800802,114,PIT SCRAP,4356.3
1800802,115,HOME SCRAP,3931.7
1800802,121,PLATE & STRUCTURAL,21268.1
1800802,120,RAILROAD WHEELS,4097.8
1800802,166,HBI,10422.7
1800804,115,HOME SCRAP,4094.1
1800804,121,PLATE & STRUCTURAL,21329.3
1800804,120,RAILROAD WHEELS,4453.8
1800804,166,HBI,10731.1
1800804,114,PIT SCRAP,4455.2
1800804,113,PIG IRON,7956.9
1800804,117,REGULAR SHRED,62688.8
1800804,124,#1 BUNDLES,4272.8
1800804,181,PICKLE CLIPS,4434.3
1800806,124,#1 BUNDLES,4889.7
1800806,181,PICKLE CLIPS,3323.9
1800806,117,REGULAR SHRED,61548.5
1800806,113,PIG IRON,29172.8
1800806,114,PIT SCRAP,4001.1
1800806,120,RAILROAD WHEELS,4295.5
1800806,166,HBI,10497.5
1800806,115,HOME SCRAP,4111.4
1800806,121,PLATE & STRUCTURAL,21494.4
1800808,124,#1 BUNDLES,4322.3
1800808,181,PICKLE CLIPS,4373.1
1800808,114,PIT SCRAP,4578.6
1800808,113,PIG IRON,30411.1
1800808,117,REGULAR SHRED,62191.7
1800808,120,RAILROAD WHEELS,4166.7
1800808,166,HBI,11064.9
1800808,115,HOME SCRAP,4158.5
1800808,121,PLATE & STRUCTURAL,22643.4
1800810,124,#1 BUNDLES,4027.5
1800810,181,PICKLE CLIPS,4415.7
1800810,120,RAILROAD WHEELS,4554.5
1800810,166,HBI,10742
1800810,115,HOME SCRAP,4488.8
1800810,121,PLATE & STRUCTURAL,22079.5
1800810,117,REGULAR SHRED,63410
1800810,113,PIG IRON,30115.8
1800810,114,PIT SCRAP,4218.4
1800812,115,HOME SCRAP,4249.7
1800812,121,PLATE & STRUCTURAL,21099.3
1800812,117,REGULAR SHRED,63179.6
1800812,120,RAILROAD WHEELS,4624.8
1800812,166,HBI,11061.8
1800812,114,PIT SCRAP,4654.8
1800812,113,PIG IRON,30168
1800812,124,#1 BUNDLES,4383.5
1800812,181,PICKLE CLIPS,4312.8
1800816,117,REGULAR SHRED,63296.6
1800816,120,RAILROAD WHEELS,4310
1800816,166,HBI,11078.6
1800816,113,PIG IRON,30391.2
1800816,114,PIT SCRAP,4555
1800816,115,HOME SCRAP,4264.7
1800816,121,PLATE & STRUCTURAL,22622.5
1800816,124,#1 BUNDLES,4418
1800816,181,PICKLE CLIPS,2707.9
1800818,114,PIT SCRAP,4227
1800818,117,REGULAR SHRED,62954.6
1800818,120,RAILROAD WHEELS,4545
1800818,166,HBI,10957.4
1800818,113,PIG IRON,30436.1
1800818,115,HOME SCRAP,4253.8
1800818,121,PLATE & STRUCTURAL,21964.3
1800818,124,#1 BUNDLES,4136.3
1800818,181,PICKLE CLIPS,4396.7
1800820,126,#1 BUSHELING,27122.1
1800820,113,PIG IRON,35992.1
1800820,117,REGULAR SHRED,9233.8
1800822,117,REGULAR SHRED,63608.7
1800822,120,RAILROAD WHEELS,4671.1
1800822,166,HBI,10583.7
1800822,113,PIG IRON,29960.3
1800822,114,PIT SCRAP,4323.2
1800822,115,HOME SCRAP,4403.9
1800822,121,PLATE & STRUCTURAL,21259
1800822,124,#1 BUNDLES,4277.4
1800822,181,PICKLE CLIPS,4193.9
1800824,115,HOME SCRAP,4257.9
1800824,121,PLATE & STRUCTURAL,21549.3
1800824,113,PIG IRON,30076.8
1800824,114,PIT SCRAP,4339.1
1800824,120,RAILROAD WHEELS,4719.2
1800824,166,HBI,10608.2
1800824,117,REGULAR SHRED,62968.2
1800824,124,#1 BUNDLES,4347.2
1800824,181,PICKLE CLIPS,4369.9
1800826,124,#1 BUNDLES,4163.5
1800826,181,PICKLE CLIPS,4242.9
1800826,115,HOME SCRAP,4292.3
1800826,121,PLATE & STRUCTURAL,22502.3
1800826,114,PIT SCRAP,4507.4
1800826,113,PIG IRON,30100
1800826,120,RAILROAD WHEELS,4394.9
1800826,166,HBI,10615.4
1800826,117,REGULAR SHRED,62055.6
1800828,117,REGULAR SHRED,63170.5
1800828,120,RAILROAD WHEELS,4500.1
1800828,166,HBI,11089.4
1800828,113,PIG IRON,29958.5
1800828,114,PIT SCRAP,4365.8
1800828,115,HOME SCRAP,4241.1
1800828,121,PLATE & STRUCTURAL,21787
1800828,124,#1 BUNDLES,4403.5
1800828,181,PICKLE CLIPS,4355.9
1800830,124,#1 BUNDLES,4415.7
1800830,181,PICKLE CLIPS,4378.5
1800830,114,PIT SCRAP,4370.4
1800830,117,REGULAR SHRED,64805.7
1800830,120,RAILROAD WHEELS,4458.8
1800830,166,HBI,9972.2
1800830,115,HOME SCRAP,4308.7
1800830,121,PLATE & STRUCTURAL,21538.9
1800830,113,PIG IRON,30393
1800832,114,PIT SCRAP,4431.1
1800832,120,RAILROAD WHEELS,4017.9
1800832,166,HBI,10811.4
1800832,113,PIG IRON,30845.2
1800832,117,REGULAR SHRED,63339.7
1800832,115,HOME SCRAP,4358.6
1800832,121,PLATE & STRUCTURAL,21957.1
1800832,124,#1 BUNDLES,4319.1
1800832,181,PICKLE CLIPS,4380.8
1800834,124,#1 BUNDLES,4333.2
1800834,181,PICKLE CLIPS,4302.3
1800834,117,REGULAR SHRED,62806.7
1800834,120,RAILROAD WHEELS,3998.4
1800834,166,HBI,10964.2
1800834,114,PIT SCRAP,4305.1
1800834,113,PIG IRON,29924.9
1800834,115,HOME SCRAP,4278.7
1800834,121,PLATE & STRUCTURAL,22277.3
1800836,120,RAILROAD WHEELS,4171.2
1800836,166,HBI,10678.5
1800836,114,PIT SCRAP,4221.1
1800836,117,REGULAR SHRED,63146.9
1800836,113,PIG IRON,29598.8
1800836,115,HOME SCRAP,4349
1800836,121,PLATE & STRUCTURAL,21800.6
1800836,124,#1 BUNDLES,4581.3
1800836,181,PICKLE CLIPS,4370.8
1800838,117,REGULAR SHRED,62499.7
1800838,120,RAILROAD WHEELS,4398
1800838,166,HBI,10853.1
1800838,114,PIT SCRAP,4377.2
1800838,113,PIG IRON,30059.6
1800838,115,HOME SCRAP,4332.7
1800838,121,PLATE & STRUCTURAL,21671.3
1800838,124,#1 BUNDLES,4640.7
1800838,181,PICKLE CLIPS,4267.9
1800840,117,REGULAR SHRED,13482.1
1800840,117,REGULAR SHRED,18047.1
1800840,117,REGULAR SHRED,13784.7
1800840,166,HBI,20306.9
1800840,113,PIG IRON,27489.5
1800840,113,PIG IRON,22656.1
1800840,126,#1 BUSHELING,41024.3
1800840,126,#1 BUSHELING,22699.6
1800840,126,#1 BUSHELING,45342.1
1800842,124,#1 BUNDLES,4709.2
1800842,181,PICKLE CLIPS,4368.1
1800842,115,HOME SCRAP,4356.8
1800842,121,PLATE & STRUCTURAL,21541.6
1800842,114,PIT SCRAP,4357.2
1800842,113,PIG IRON,29885.4
1800842,120,RAILROAD WHEELS,4410.7
1800842,166,HBI,10606.8
1800842,117,REGULAR SHRED,62909.3
1800844,124,#1 BUNDLES,4244.7
1800844,181,PICKLE CLIPS,4334.1
1800844,115,HOME SCRAP,4252.4
1800844,121,PLATE & STRUCTURAL,21604.6
1800844,113,PIG IRON,30183.9
1800844,120,RAILROAD WHEELS,4211.6
1800844,166,HBI,10698
1800844,117,REGULAR SHRED,64090
1800844,114,PIT SCRAP,4343.2
1800846,117,REGULAR SHRED,39765.1
1800846,120,RAILROAD WHEELS,4344.1
1800846,166,HBI,10711.6
1800846,126,#1 BUSHELING,10634
1800846,113,PIG IRON,38980.9
1800846,114,PIT SCRAP,4345.9
1800846,115,HOME SCRAP,4345
1800846,121,PLATE & STRUCTURAL,21362.4
1800846,124,#1 BUNDLES,8670
1800846,181,PICKLE CLIPS,4305.1
1800848,115,HOME SCRAP,4382.2
1800848,121,PLATE & STRUCTURAL,20501
1800848,113,PIG IRON,38310.5
1800848,126,#1 BUSHELING,10759.2
1800848,114,PIT SCRAP,4344.5
1800848,120,RAILROAD WHEELS,4381.7
1800848,166,HBI,10189.5
1800848,117,REGULAR SHRED,41824.9
1800848,124,#1 BUNDLES,8707.2
1800848,181,PICKLE CLIPS,4334.5
1800850,126,#1 BUSHELING,10738.4
1800850,113,PIG IRON,38737.3
1800850,115,HOME SCRAP,4350.4
1800850,121,PLATE & STRUCTURAL,21661.8
1800850,120,RAILROAD WHEELS,4247.9
1800850,166,HBI,10498.4
1800850,114,PIT SCRAP,4455.6
1800850,117,REGULAR SHRED,40037.3
1800850,124,#1 BUNDLES,8587.9
1800850,181,PICKLE CLIPS,4238.4
1800852,124,#1 BUNDLES,8573.4
1800852,181,PICKLE CLIPS,4294.6
1800852,115,HOME SCRAP,4342.7
1800852,121,PLATE & STRUCTURAL,21584.7
1800852,113,PIG IRON,38869.7
1800852,114,PIT SCRAP,4486.5
1800852,126,#1 BUSHELING,10759.7
1800852,120,RAILROAD WHEELS,4241.1
1800852,166,HBI,10277.5
1800852,117,REGULAR SHRED,40077.7
1800854,124,#1 BUNDLES,8878.6
1800854,181,PICKLE CLIPS,4340.4
1800854,117,REGULAR SHRED,26245.8
1800854,114,PIT SCRAP,4274.2
1800854,120,RAILROAD WHEELS,4242.9
1800854,166,HBI,10498
1800854,115,HOME SCRAP,4376.7
1800854,121,PLATE & STRUCTURAL,21107
1800854,113,PIG IRON,47245.3
1800854,126,#1 BUSHELING,16662.3
1800856,124,#1 BUNDLES,8634.6
1800856,181,PICKLE CLIPS,4274.7
1800856,115,HOME SCRAP,4306.9
1800856,121,PLATE & STRUCTURAL,21287.6
1800856,114,PIT SCRAP,4386.2
1800856,113,PIG IRON,38820.3
1800856,126,#1 BUSHELING,10731.1
1800856,120,RAILROAD WHEELS,4610.3
1800856,166,HBI,10404.5
1800856,117,REGULAR SHRED,39916.2
1800858,114,PIT SCRAP,4418
1800858,117,REGULAR SHRED,39594.1
